3365,58
3369,37
3371,89
3373,64
3374,28
3379,24
3387,2
3387,58
3432,57
3446,60
3460,83
3478,73
3497,71
3507,40
3511,51
3530,38
3576,60
3578,7
3589,16
3591,92
3594,97
3618,46
3648,23
3650,66
3652,100
3663,4
3684,70
3686,27
3689,100
3699,93
3701,97
3703,36
3710,60
3714,29
3726,90
3730,84
3736,78
3752,21
3759,89
3764,46
3766,92
3767,27
3769,79
3782,58
3796,21
3807,83
3812,98
3817,24
3851,40
3852,40
3856,23
3861,65
3870,33
3871,89
3875,50
3880,93
3893,6
3894,5
3907,25
3917,35
3923,3
3928,61
3931,73
3935,75
3935,100
3951,86
3960,38
3960,37
3968,70
3973,25
3973,47
3973,79
3978,89
3983,66
3994,25
3998,66
3999,16
4019,23
4023,24
4041,15
4046,75
4053,7
4054,81
4063,23
4068,30
4070,79
4075,81
4082,33
4100,2
4110,50
4120,24
4125,39
4128,40
4134,7
4140,21
4142,55
4147,75
4157,55
4181,93
4197,2
4198,95
4232,100
4241,57
4243,35
4247,89
4254,35
4258,54
4258,71
4262,64
4284,28
4286,73
4294,60
4295,70
4299,50
4304,42
4308,42
4318,60
4328,20
4342,6
4354,85
4358,89
4359,5
4362,15
4372,37
4380,37
4392,21
4399,75
4402,28
4411,96
4412,32
4417,97
4422,42
4422,98
4426,70
4429,31
4439,42
4449,85
4457,98
4460,96
4481,60
4493,98
4494,10
4512,58
4514,40
4524,73
4542,81
4543,64
4561,92
4564,6
4574,2
4578,70
4587,92
4592,79
4594,22
4608,15
4635,78
4645,37
4649,35
4649,92
4659,27
4663,49
4671,39
4687,75
4698,11
4704,92
4705,89
4733,21
4774,27
4777,28
4779,66
4789,95
4792,4
4792,77
4804,21
4805,1
4839,60
4841,89
4841,19
4846,60
4847,6
4850,75
4862,70
4863,60
4866,4
4875,4
4898,47
4899,28
4902,71
4904,84
4910,92
4914,23
4919,38
4934,79
4936,20
4940,30
4966,2
4967,100
4967,98
4970,39
4986,50
4986,25
5016,6
5025,30
5028,21
5029,92
5032,28
5052,85
5077,42
5082,61
5084,83
5103,80
5103,98
5115,36
5116,2
5119,39
5120,95
5127,66
5134,23
5135,31
5138,98
5143,65
5149,71
5151,2
5159,36
5160,55
5162,100
5162,58
5163,28
5169,97
5175,27
5175,57
5190,2
5195,73
5199,42
5202,65
5205,71
5220,93
5222,79
5236,10
5238,21
5243,92
5244,35
5249,80
5250,6
5265,60
5276,2
5278,55
5278,29
5283,85
5285,85
5287,79
5289,35
5289,93
5294,12
5296,23
5301,7
5303,16
5312,78
5334,98
5335,6
5336,96
5342,49
5351,82
5359,46
5366,95
5375,24
5378,27
5385,6
5390,73
5398,35
5414,25
5427,23
5432,10
5448,31
5450,60
5453,57
5454,6
5458,79
5463,36
5477,28
5485,36
5494,27
5537,22
5541,70
5547,1
5549,6
5556,41
5563,86
5566,39
5567,28
5567,47
5570,82
5579,77
5585,87
5598,40
5601,79
5602,96
5603,98
5603,100
5605,84
5626,83
5628,70
5643,80
5656,86
5657,71
5661,50
5704,97
5706,33
5714,27
5725,70
5748,87
5748,21
5749,37
5749,65
5750,65
5769,25
5774,85
5787,96
5797,29
5797,77
5798,73
5801,100
5808,22
5818,22
5822,89
5849,66
5859,93
5878,46
5881,16
5888,65
5901,23
5939,39
5939,77
5965,71
5969,16
5975,6
5976,87
5978,89
5979,54
5983,87
5995,85
5998,98
6002,89
6025,73
6028,82
6044,97
6074,36
6093,33
6094,65
6099,65
6101,85
6110,73
6111,38
6119,50
6131,46
6149,15
6160,79
6167,33
6168,46
6172,66
6172,54
6184,65
6192,51
6193,21
6196,40
6197,5
6206,40
6213,70
6229,58
6237,83
6238,12
6245,84
6250,100
6252,42
6257,42
6262,98
6264,50
6266,54
6270,35
6272,79
6284,55
6293,85
6302,28
6304,21
6309,77
6322,27
6326,50
6327,84
6330,23
6332,55
6334,65
6358,42
6360,49
6373,16
6387,60
6395,5
6397,6
6401,70
6409,37
6411,37
6418,29
6421,50
6425,2
6428,95
6439,84
6440,6
6453,83
6468,38
6470,29
6472,85
6473,46
6480,36
6488,5
6489,40
6489,12
6512,19
6514,92
6529,41
6535,46
6536,24
6550,75
6551,37
6562,98
6567,73
6578,49
6583,96
6587,46
6588,31
6590,27
6590,89
6593,89
6610,39
6624,42
6630,23
6632,39
6638,89
6639,2
6640,58
6644,92
6652,79
6658,89
6659,85
6664,71
6679,40
6680,4
6683,16
6683,4
6692,73
6704,22
6707,3
6710,25
6712,31
6720,85
6725,3
6752,41
6758,61
6759,39
6759,75
6766,36
6768,85
6775,23
6797,42
6803,71
6804,42
6813,15
6813,61
6836,40
6842,16
6848,41
6849,33
6849,58
6859,38
6861,16
6862,29
6869,81
6879,38
6894,70
6895,64
6897,33
6900,50
6916,78
6917,3
6924,27
6927,55
6929,6
6943,78
6951,11
6972,19
7008,31
7008,96
7013,77
7018,38
7022,70
7027,83
7038,54
7039,61
7042,29
7045,46
7063,39
7087,38
7089,39
7098,100
7098,64
7100,2
7102,98
7104,71
7105,92
7105,33
7109,42
7114,6
7123,87
7134,95
7137,60
7141,1
7142,23
7144,64
7161,27
7172,85
7174,95
7175,87
7176,40
7184,2
7193,27
